,Table,Treat,Cv,Stem,Days_to_Term,Term_for_Bc_,flw,jar,pretreat,post,open,Bc_F,Bc_L,Day,Bc_F_per,tf_BC_F,Day2,Day3,Day4,Day5,Bc_F.per,Bc_F.logit.per
2747,4,1,V,1,6,1,355,121,1,1,2,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
2748,4,1,V,1,6,1,355,121,1,1,2,6,0,3,0.38,-0.489548225,9,27,81,243,38,-0.489548225
2749,4,1,V,1,6,1,355,121,1,1,2,7,0,4,0.63,0.532216814,16,64,256,1024,63,0.532216814
2750,4,1,V,1,6,1,355,121,1,1,2,7,0,5,0.38,-0.489548225,25,125,625,3125,63,0.532216814
2751,4,1,V,1,6,1,355,121,1,1,2,8,0,6,0.88,1.992430165,36,216,1296,7776,88,1.992430165
2752,4,1,V,2,7,1,356,121,1,1,1,4,0,1,0.09,-2.313634929,1,1,1,1,9,-2.313634929
2753,4,1,V,2,7,1,356,121,1,1,2,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
2754,4,1,V,2,7,1,356,121,1,1,2,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
2755,4,1,V,2,7,1,356,121,1,1,2,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
2756,4,1,V,2,7,1,356,121,1,1,2,7,1,5,0.63,0.532216814,25,125,625,3125,63,0.532216814
2757,4,1,V,2,7,1,356,121,1,1,2,7,1,6,0.38,-0.489548225,36,216,1296,7776,63,0.532216814
2758,4,1,V,2,7,1,356,121,1,1,2,8,1,7,0.88,1.992430165,49,343,2401,16807,88,1.992430165
2759,4,1,V,3,6,1,357,121,1,1,1,4,0,1,0.09,-2.313634929,1,1,1,1,9,-2.313634929
2760,4,1,V,3,6,1,357,121,1,1,2,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
2761,4,1,V,3,6,1,357,121,1,1,2,6,0,3,0.38,-0.489548225,9,27,81,243,38,-0.489548225
2762,4,1,V,3,6,1,357,121,1,1,2,7,0,4,0.63,0.532216814,16,64,256,1024,63,0.532216814
2763,4,1,V,3,6,1,357,121,1,1,2,7,0,5,0.63,0.532216814,25,125,625,3125,63,0.532216814
2764,4,1,V,3,6,1,357,121,1,1,2,8,0,6,0.88,1.992430165,36,216,1296,7776,88,1.992430165
2765,4,2,C,1,4,1,358,122,2,1,0,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2766,4,2,C,1,4,1,358,122,2,1,0,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
2767,4,2,C,1,4,1,358,122,2,1,0,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
2768,4,2,C,1,4,1,358,122,2,1,0,7,1,4,0.63,0.532216814,16,64,256,1024,63,0.532216814
2769,4,2,C,2,7,1,359,122,2,1,0,2,0,1,0.01,-4.59511985,1,1,1,1,1,-4.59511985
2770,4,2,C,2,7,1,359,122,2,1,1,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
2771,4,2,C,2,7,1,359,122,2,1,1,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
2772,4,2,C,2,7,1,359,122,2,1,1,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
2773,4,2,C,2,7,1,359,122,2,1,2,6,0,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
2774,4,2,C,2,7,1,359,122,2,1,1,6,0,6,0.38,-0.489548225,36,216,1296,7776,38,-0.489548225
2775,4,2,C,2,7,1,359,122,2,1,1,8,0,7,0.88,1.992430165,49,343,2401,16807,88,1.992430165
2776,4,2,C,3,3,0,360,122,2,1,1,3,1,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
2777,4,2,C,3,3,0,360,122,2,1,0,5,1,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
2778,4,2,C,3,3,0,360,122,2,1,0,5,1,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
2779,4,3,D,1,5,1,361,123,3,1,2,6,0,1,0.38,-0.489548225,1,1,1,1,38,-0.489548225
2780,4,3,D,1,5,1,361,123,3,1,2,6,0,2,0.38,-0.489548225,4,8,16,32,38,-0.489548225
2781,4,3,D,1,5,1,361,123,3,1,2,6,0,3,0.38,-0.489548225,9,27,81,243,38,-0.489548225
2782,4,3,D,1,5,1,361,123,3,1,2,7,0,4,0.63,0.532216814,16,64,256,1024,63,0.532216814
2783,4,3,D,1,5,1,361,123,3,1,3,8,0,5,0.88,1.992430165,25,125,625,3125,88,1.992430165
2784,4,3,D,2,1,0,362,123,3,1,3,4,0,1,0.09,-2.313634929,1,1,1,1,9,-2.313634929
2785,4,3,D,3,3,1,363,123,3,1,2,4,0,1,0.09,-2.313634929,1,1,1,1,9,-2.313634929
2786,4,3,D,3,3,1,363,123,3,1,2,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
2787,4,3,D,3,3,1,363,123,3,1,3,8,1,3,0.88,1.992430165,9,27,81,243,88,1.992430165
2788,4,4,F,1,12,0,364,124,4,1,1,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
2789,4,4,F,1,12,0,364,124,4,1,1,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
2790,4,4,F,1,12,0,364,124,4,1,1,3,0,3,0.01,-4.59511985,9,27,81,243,3.5,-3.31678004
2791,4,4,F,1,12,0,364,124,4,1,1,3,0,4,0.01,-4.59511985,16,64,256,1024,3.5,-3.31678004
2792,4,4,F,1,12,0,364,124,4,1,2,3,0,5,0.035,-3.31678004,25,125,625,3125,3.5,-3.31678004
2793,4,4,F,1,12,0,364,124,4,1,2,4,0,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
2794,4,4,F,1,12,0,364,124,4,1,2,4,1,7,0.01,-4.59511985,49,343,2401,16807,9,-2.313634929
2795,4,4,F,1,12,0,364,124,4,1,2,4,1,8,0.01,-4.59511985,64,512,4096,32768,9,-2.313634929
2796,4,4,F,1,12,0,364,124,4,1,2,4,1,9,0.035,-3.31678004,81,729,6561,59049,9,-2.313634929
2797,4,4,F,1,12,0,364,124,4,1,2,4,1,10,0.09,-2.313634929,100,1000,10000,1.00E+05,9,-2.313634929
2798,4,4,F,1,12,0,364,124,4,1,2,4,1,11,0.09,-2.313634929,121,1331,14641,161051,9,-2.313634929
2799,4,4,F,1,12,0,364,124,4,1,2,4,1,12,0.09,-2.313634929,144,1728,20736,248832,9,-2.313634929
2800,4,4,F,2,9,1,365,124,4,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2801,4,4,F,2,9,1,365,124,4,1,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
2802,4,4,F,2,9,1,365,124,4,1,1,2,0,3,0.01,-4.59511985,9,27,81,243,1,-4.59511985
2803,4,4,F,2,9,1,365,124,4,1,2,3,0,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
2804,4,4,F,2,9,1,365,124,4,1,2,4,0,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
2805,4,4,F,2,9,1,365,124,4,1,2,4,0,6,0.035,-3.31678004,36,216,1296,7776,9,-2.313634929
2806,4,4,F,2,9,1,365,124,4,1,2,4,0,7,0.035,-3.31678004,49,343,2401,16807,9,-2.313634929
2807,4,4,F,2,9,1,365,124,4,1,2,6,0,8,0.38,-0.489548225,64,512,4096,32768,38,-0.489548225
2808,4,4,F,2,9,1,365,124,4,1,2,8,1,9,0.88,1.992430165,81,729,6561,59049,88,1.992430165
2809,4,4,F,3,13,0,366,124,4,1,1,2,0,1,0.01,-4.59511985,1,1,1,1,1,-4.59511985
2810,4,4,F,3,13,0,366,124,4,1,1,2,0,2,0.01,-4.59511985,4,8,16,32,1,-4.59511985
2811,4,4,F,3,13,0,366,124,4,1,1,2,0,3,0.01,-4.59511985,9,27,81,243,1,-4.59511985
2812,4,4,F,3,13,0,366,124,4,1,1,2,0,4,0.01,-4.59511985,16,64,256,1024,1,-4.59511985
2813,4,4,F,3,13,0,366,124,4,1,1,2,0,5,0.005,-5.293304825,25,125,625,3125,1,-4.59511985
2814,4,4,F,3,13,0,366,124,4,1,2,2,0,6,0.005,-5.293304825,36,216,1296,7776,1,-4.59511985
2815,4,4,F,3,13,0,366,124,4,1,2,2,0,7,0.005,-5.293304825,49,343,2401,16807,1,-4.59511985
2816,4,4,F,3,13,0,366,124,4,1,2,2,0,8,0.01,-4.59511985,64,512,4096,32768,1,-4.59511985
2817,4,4,F,3,13,0,366,124,4,1,2,4,0,9,0.09,-2.313634929,81,729,6561,59049,9,-2.313634929
2818,4,4,F,3,13,0,366,124,4,1,2,4,0,10,0.09,-2.313634929,100,1000,10000,1.00E+05,9,-2.313634929
2819,4,4,F,3,13,0,366,124,4,1,2,4,0,11,0.09,-2.313634929,121,1331,14641,161051,9,-2.313634929
2820,4,4,F,3,13,0,366,124,4,1,2,4,0,12,0.035,-3.31678004,144,1728,20736,248832,9,-2.313634929
2821,4,4,F,3,13,0,366,124,4,1,2,4,0,13,0.09,-2.313634929,169,2197,28561,371293,9,-2.313634929
2822,4,5,V,1,14,0,367,125,5,1,1,2,0,1,0.01,-4.59511985,1,1,1,1,1,-4.59511985
2823,4,5,V,1,14,0,367,125,5,1,1,2,0,2,0.01,-4.59511985,4,8,16,32,1,-4.59511985
2824,4,5,V,1,14,0,367,125,5,1,1,2,0,3,0.005,-5.293304825,9,27,81,243,1,-4.59511985
2825,4,5,V,1,14,0,367,125,5,1,2,2,0,4,0.005,-5.293304825,16,64,256,1024,1,-4.59511985
2826,4,5,V,1,14,0,367,125,5,1,2,2,0,5,0.005,-5.293304825,25,125,625,3125,1,-4.59511985
2827,4,5,V,1,14,0,367,125,5,1,2,2,0,6,0.005,-5.293304825,36,216,1296,7776,1,-4.59511985
2828,4,5,V,1,14,0,367,125,5,1,2,3,1,7,0.035,-3.31678004,49,343,2401,16807,3.5,-3.31678004
2829,4,5,V,1,14,0,367,125,5,1,2,3,1,8,0.035,-3.31678004,64,512,4096,32768,3.5,-3.31678004
2830,4,5,V,1,14,0,367,125,5,1,2,3,1,9,0.035,-3.31678004,81,729,6561,59049,3.5,-3.31678004
2831,4,5,V,1,14,0,367,125,5,1,2,4,1,10,0.09,-2.313634929,100,1000,10000,1.00E+05,9,-2.313634929
2832,4,5,V,1,14,0,367,125,5,1,2,4,1,11,0.09,-2.313634929,121,1331,14641,161051,9,-2.313634929
2833,4,5,V,1,14,0,367,125,5,1,2,4,1,12,0.035,-3.31678004,144,1728,20736,248832,9,-2.313634929
2834,4,5,V,1,14,0,367,125,5,1,2,4,1,13,0.035,-3.31678004,169,2197,28561,371293,9,-2.313634929
2835,4,5,V,1,14,0,367,125,5,1,2,4,1,14,0.09,-2.313634929,196,2744,38416,537824,9,-2.313634929
2836,4,5,V,2,14,0,368,125,5,1,2,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2837,4,5,V,2,14,0,368,125,5,1,2,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
2838,4,5,V,2,14,0,368,125,5,1,2,1,0,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
2839,4,5,V,2,14,0,368,125,5,1,2,1,0,4,0.005,-5.293304825,16,64,256,1024,0.5,-5.293304825
2840,4,5,V,2,14,0,368,125,5,1,2,1,0,5,0.005,-5.293304825,25,125,625,3125,0.5,-5.293304825
2841,4,5,V,2,14,0,368,125,5,1,2,1,0,6,0.005,-5.293304825,36,216,1296,7776,0.5,-5.293304825
2842,4,5,V,2,14,0,368,125,5,1,2,1,0,7,0.005,-5.293304825,49,343,2401,16807,0.5,-5.293304825
2843,4,5,V,2,14,0,368,125,5,1,2,1,0,8,0.005,-5.293304825,64,512,4096,32768,0.5,-5.293304825
2844,4,5,V,2,14,0,368,125,5,1,2,2,1,9,0.01,-4.59511985,81,729,6561,59049,1,-4.59511985
2845,4,5,V,2,14,0,368,125,5,1,2,3,1,10,0.035,-3.31678004,100,1000,10000,1.00E+05,3.5,-3.31678004
2846,4,5,V,2,14,0,368,125,5,1,2,4,1,11,0.09,-2.313634929,121,1331,14641,161051,9,-2.313634929
2847,4,5,V,2,14,0,368,125,5,1,2,4,1,12,0.035,-3.31678004,144,1728,20736,248832,9,-2.313634929
2848,4,5,V,2,14,0,368,125,5,1,3,4,1,13,0.035,-3.31678004,169,2197,28561,371293,9,-2.313634929
2849,4,5,V,2,14,0,368,125,5,1,3,4,1,14,0.035,-3.31678004,196,2744,38416,537824,9,-2.313634929
2850,4,5,V,3,8,1,369,125,5,1,2,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
2851,4,5,V,3,8,1,369,125,5,1,2,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
2852,4,5,V,3,8,1,369,125,5,1,2,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
2853,4,5,V,3,8,1,369,125,5,1,2,5,1,4,0.14,-1.815289967,16,64,256,1024,14,-1.815289967
2854,4,5,V,3,8,1,369,125,5,1,2,6,1,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
2855,4,5,V,3,8,1,369,125,5,1,2,6,1,6,0.38,-0.489548225,36,216,1296,7776,38,-0.489548225
2856,4,5,V,3,8,1,369,125,5,1,2,6,1,7,0.38,-0.489548225,49,343,2401,16807,38,-0.489548225
2857,4,5,V,3,8,1,369,125,5,1,2,8,1,8,0.88,1.992430165,64,512,4096,32768,88,1.992430165
2858,4,1,F,1,4,0,370,126,1,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2859,4,1,F,1,4,0,370,126,1,1,0,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
2860,4,1,F,1,4,0,370,126,1,1,0,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
2861,4,1,F,1,4,0,370,126,1,1,0,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
2862,4,1,F,2,5,1,371,126,1,1,1,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
2863,4,1,F,2,5,1,371,126,1,1,1,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
2864,4,1,F,2,5,1,371,126,1,1,1,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
2865,4,1,F,2,5,1,371,126,1,1,1,4,0,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
2866,4,1,F,2,5,1,371,126,1,1,1,6,0,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
2867,4,1,F,3,5,1,372,126,1,1,1,4,0,1,0.09,-2.313634929,1,1,1,1,9,-2.313634929
2868,4,1,F,3,5,1,372,126,1,1,1,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
2869,4,1,F,3,5,1,372,126,1,1,1,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
2870,4,1,F,3,5,1,372,126,1,1,1,5,0,4,0.14,-1.815289967,16,64,256,1024,14,-1.815289967
2871,4,1,F,3,5,1,372,126,1,1,1,6,0,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
2872,4,2,V,1,14,0,373,127,2,1,2,2,0,1,0.01,-4.59511985,1,1,1,1,1,-4.59511985
2873,4,2,V,1,14,0,373,127,2,1,2,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
2874,4,2,V,1,14,0,373,127,2,1,2,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
2875,4,2,V,1,14,0,373,127,2,1,2,3,0,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
2876,4,2,V,1,14,0,373,127,2,1,2,3,0,5,0.035,-3.31678004,25,125,625,3125,3.5,-3.31678004
2877,4,2,V,1,14,0,373,127,2,1,2,3,0,6,0.035,-3.31678004,36,216,1296,7776,3.5,-3.31678004
2878,4,2,V,1,14,0,373,127,2,1,2,3,1,7,0.035,-3.31678004,49,343,2401,16807,3.5,-3.31678004
2879,4,2,V,1,14,0,373,127,2,1,3,3,1,8,0.035,-3.31678004,64,512,4096,32768,3.5,-3.31678004
2880,4,2,V,1,14,0,373,127,2,1,3,4,1,9,0.09,-2.313634929,81,729,6561,59049,9,-2.313634929
2881,4,2,V,1,14,0,373,127,2,1,3,4,1,10,0.09,-2.313634929,100,1000,10000,1.00E+05,9,-2.313634929
2882,4,2,V,1,14,0,373,127,2,1,3,4,1,11,0.09,-2.313634929,121,1331,14641,161051,9,-2.313634929
2883,4,2,V,1,14,0,373,127,2,1,3,4,1,12,0.09,-2.313634929,144,1728,20736,248832,9,-2.313634929
2884,4,2,V,1,14,0,373,127,2,1,3,4,1,13,0.09,-2.313634929,169,2197,28561,371293,9,-2.313634929
2885,4,2,V,1,14,0,373,127,2,1,3,4,1,14,0.09,-2.313634929,196,2744,38416,537824,9,-2.313634929
2886,4,2,V,2,7,1,374,127,2,1,1,2,0,1,0.01,-4.59511985,1,1,1,1,1,-4.59511985
2887,4,2,V,2,7,1,374,127,2,1,2,2,0,2,0.005,-5.293304825,4,8,16,32,1,-4.59511985
2888,4,2,V,2,7,1,374,127,2,1,2,2,0,3,0.005,-5.293304825,9,27,81,243,1,-4.59511985
2889,4,2,V,2,7,1,374,127,2,1,2,2,0,4,0.005,-5.293304825,16,64,256,1024,1,-4.59511985
2890,4,2,V,2,7,1,374,127,2,1,2,6,0,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
2891,4,2,V,2,7,1,374,127,2,1,2,6,0,6,0.38,-0.489548225,36,216,1296,7776,38,-0.489548225
2892,4,2,V,2,7,1,374,127,2,1,2,8,0,7,0.88,1.992430165,49,343,2401,16807,88,1.992430165
2893,4,2,V,3,6,1,375,127,2,1,2,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
2894,4,2,V,3,6,1,375,127,2,1,3,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
2895,4,2,V,3,6,1,375,127,2,1,3,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
2896,4,2,V,3,6,1,375,127,2,1,3,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
2897,4,2,V,3,6,1,375,127,2,1,3,6,1,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
2898,4,2,V,3,6,1,375,127,2,1,3,8,1,6,0.88,1.992430165,36,216,1296,7776,88,1.992430165
2899,4,3,C,1,8,1,376,128,3,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2900,4,3,C,1,8,1,376,128,3,1,1,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
2901,4,3,C,1,8,1,376,128,3,1,1,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
2902,4,3,C,1,8,1,376,128,3,1,2,5,1,4,0.14,-1.815289967,16,64,256,1024,14,-1.815289967
2903,4,3,C,1,8,1,376,128,3,1,2,6,1,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
2904,4,3,C,1,8,1,376,128,3,1,2,6,1,6,0.38,-0.489548225,36,216,1296,7776,38,-0.489548225
2905,4,3,C,1,8,1,376,128,3,1,1,7,1,7,0.63,0.532216814,49,343,2401,16807,63,0.532216814
2906,4,3,C,1,8,1,376,128,3,1,1,8,1,8,0.88,1.992430165,64,512,4096,32768,88,1.992430165
2907,4,3,C,2,5,1,377,128,3,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2908,4,3,C,2,5,1,377,128,3,1,1,6,0,2,0.38,-0.489548225,4,8,16,32,38,-0.489548225
2909,4,3,C,2,5,1,377,128,3,1,1,6,0,3,0.38,-0.489548225,9,27,81,243,38,-0.489548225
2910,4,3,C,2,5,1,377,128,3,1,1,7,0,4,0.63,0.532216814,16,64,256,1024,63,0.532216814
2911,4,3,C,2,5,1,377,128,3,1,1,8,0,5,0.88,1.992430165,25,125,625,3125,88,1.992430165
2912,4,3,C,3,6,1,378,128,3,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2913,4,3,C,3,6,1,378,128,3,1,1,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
2914,4,3,C,3,6,1,378,128,3,1,1,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
2915,4,3,C,3,6,1,378,128,3,1,1,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
2916,4,3,C,3,6,1,378,128,3,1,1,6,1,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
2917,4,3,C,3,6,1,378,128,3,1,1,8,1,6,0.88,1.992430165,36,216,1296,7776,88,1.992430165
2918,4,4,D,1,6,1,379,129,4,1,3,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2919,4,4,D,1,6,1,379,129,4,1,3,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
2920,4,4,D,1,6,1,379,129,4,1,3,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
2921,4,4,D,1,6,1,379,129,4,1,3,5,0,4,0.14,-1.815289967,16,64,256,1024,14,-1.815289967
2922,4,4,D,1,6,1,379,129,4,1,3,6,0,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
2923,4,4,D,1,6,1,379,129,4,1,3,8,1,6,0.88,1.992430165,36,216,1296,7776,88,1.992430165
2924,4,4,D,2,4,0,380,129,4,1,2,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2925,4,4,D,2,4,0,380,129,4,1,2,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
2926,4,4,D,2,4,0,380,129,4,1,2,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
2927,4,4,D,2,4,0,380,129,4,1,2,3,1,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
2928,4,4,D,3,3,0,381,129,4,1,3,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2929,4,4,D,3,3,0,381,129,4,1,3,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
2930,4,4,D,3,3,0,381,129,4,1,3,4,1,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
2931,4,5,F,1,7,0,382,130,5,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2932,4,5,F,1,7,0,382,130,5,1,1,2,0,2,0.01,-4.59511985,4,8,16,32,1,-4.59511985
2933,4,5,F,1,7,0,382,130,5,1,1,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
2934,4,5,F,1,7,0,382,130,5,1,1,4,0,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
2935,4,5,F,1,7,0,382,130,5,1,1,4,0,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
2936,4,5,F,1,7,0,382,130,5,1,1,5,0,6,0.14,-1.815289967,36,216,1296,7776,14,-1.815289967
2937,4,5,F,1,7,0,382,130,5,1,1,6,1,7,0.38,-0.489548225,49,343,2401,16807,38,-0.489548225
2938,4,5,F,2,6,1,383,130,5,1,1,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
2939,4,5,F,2,6,1,383,130,5,1,1,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
2940,4,5,F,2,6,1,383,130,5,1,1,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
2941,4,5,F,2,6,1,383,130,5,1,1,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
2942,4,5,F,2,6,1,383,130,5,1,1,6,0,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
2943,4,5,F,2,6,1,383,130,5,1,1,8,0,6,0.88,1.992430165,36,216,1296,7776,88,1.992430165
2944,4,5,F,3,11,1,384,130,5,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2945,4,5,F,3,11,1,384,130,5,1,2,2,0,2,0.01,-4.59511985,4,8,16,32,1,-4.59511985
2946,4,5,F,3,11,1,384,130,5,1,2,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
2947,4,5,F,3,11,1,384,130,5,1,2,4,0,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
2948,4,5,F,3,11,1,384,130,5,1,1,4,0,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
2949,4,5,F,3,11,1,384,130,5,1,2,4,0,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
2950,4,5,F,3,11,1,384,130,5,1,1,5,0,7,0.14,-1.815289967,49,343,2401,16807,14,-1.815289967
2951,4,5,F,3,11,1,384,130,5,1,1,6,1,8,0.38,-0.489548225,64,512,4096,32768,38,-0.489548225
2952,4,5,F,3,11,1,384,130,5,1,1,6,1,9,0.38,-0.489548225,81,729,6561,59049,38,-0.489548225
2953,4,5,F,3,11,1,384,130,5,1,1,6,1,10,0.38,-0.489548225,100,1000,10000,1.00E+05,38,-0.489548225
2954,4,5,F,3,11,1,384,130,5,1,1,7,1,11,0.63,0.532216814,121,1331,14641,161051,63,0.532216814
2955,4,1,D,1,4,0,385,131,1,1,2,4,0,1,0.09,-2.313634929,1,1,1,1,9,-2.313634929
2956,4,1,D,1,4,0,385,131,1,1,3,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
2957,4,1,D,1,4,0,385,131,1,1,3,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
2958,4,1,D,1,4,0,385,131,1,1,3,7,1,4,0.63,0.532216814,16,64,256,1024,63,0.532216814
2959,4,1,D,2,5,1,386,131,1,1,1,4,0,1,0.09,-2.313634929,1,1,1,1,9,-2.313634929
2960,4,1,D,2,5,1,386,131,1,1,1,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
2961,4,1,D,2,5,1,386,131,1,1,2,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
2962,4,1,D,2,5,1,386,131,1,1,2,5,1,4,0.14,-1.815289967,16,64,256,1024,14,-1.815289967
2963,4,1,D,2,5,1,386,131,1,1,3,8,1,5,0.88,1.992430165,25,125,625,3125,88,1.992430165
2964,4,1,D,3,3,1,387,131,1,1,1,6,1,1,0.38,-0.489548225,1,1,1,1,38,-0.489548225
2965,4,1,D,3,3,1,387,131,1,1,1,7,1,2,0.63,0.532216814,4,8,16,32,63,0.532216814
2966,4,1,D,3,3,1,387,131,1,1,1,8,1,3,0.88,1.992430165,9,27,81,243,88,1.992430165
2967,4,2,F,1,9,1,388,132,2,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
2968,4,2,F,1,9,1,388,132,2,1,1,2,0,2,0.01,-4.59511985,4,8,16,32,1,-4.59511985
2969,4,2,F,1,9,1,388,132,2,1,1,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
2970,4,2,F,1,9,1,388,132,2,1,1,5,0,4,0.14,-1.815289967,16,64,256,1024,14,-1.815289967
2971,4,2,F,1,9,1,388,132,2,1,1,5,0,5,0.14,-1.815289967,25,125,625,3125,14,-1.815289967
2972,4,2,F,1,9,1,388,132,2,1,1,6,1,6,0.38,-0.489548225,36,216,1296,7776,38,-0.489548225
2973,4,2,F,1,9,1,388,132,2,1,1,6,1,7,0.38,-0.489548225,49,343,2401,16807,38,-0.489548225
2974,4,2,F,1,9,1,388,132,2,1,1,6,1,8,0.38,-0.489548225,64,512,4096,32768,38,-0.489548225
2975,4,2,F,1,9,1,388,132,2,1,1,8,1,9,0.88,1.992430165,81,729,6561,59049,88,1.992430165
2976,4,2,F,2,8,0,389,132,2,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
